,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
16820,280500.0,3,1.75,2440,10179,1.0,4,7
16821,610000.0,3,2.5,2910,12283,2.0,3,10
16822,381000.0,5,2.75,3060,6895,2.0,3,8
16823,482000.0,5,2.25,2230,9600,1.0,3,8
16824,379950.0,3,1.0,1270,6900,1.0,3,7
16825,2500000.0,4,4.5,4300,19844,2.0,3,11
16826,425000.0,3,2.25,1580,39189,1.0,3,7
16827,580000.0,4,2.25,2570,36465,2.0,4,8
16828,605000.0,2,1.0,860,6510,1.0,3,7
16829,194000.0,1,1.0,820,1060,1.0,3,8
16830,546200.0,4,2.25,2090,8579,2.0,3,8
16831,1395000.0,4,3.5,3560,16782,2.0,3,10
16832,315000.0,3,1.75,1860,9629,1.0,4,7
16833,465000.0,3,1.5,900,8690,1.5,5,6
16834,330000.0,2,1.0,1160,32251,1.0,3,6
16835,795000.0,4,2.75,3100,7501,2.0,3,10
16836,265000.0,4,2.25,2300,9100,1.0,3,7
16837,1300000.0,4,2.5,3110,11857,2.0,3,11
16838,126500.0,3,1.0,1130,12212,1.0,3,6
16839,760000.0,4,2.5,2920,7901,2.0,3,9
16840,540000.0,2,1.25,1230,1569,2.0,3,9
16841,446000.0,5,2.75,2190,12687,1.0,5,7
16842,170000.0,1,0.75,850,5600,1.0,3,6
16843,379000.0,3,2.5,1500,7420,1.0,3,7
16844,1400000.0,9,4.0,4620,5508,2.5,3,11
16845,800000.0,4,2.75,3150,7035,2.0,3,9
16846,260000.0,3,1.0,1300,10139,1.0,3,7
16847,820000.0,5,2.5,3160,8000,1.0,4,7
16848,449950.0,3,1.75,2070,96703,1.0,4,7
16849,392000.0,3,2.25,1790,7125,1.0,3,7
16850,465000.0,3,2.5,1650,4636,2.0,3,8
16851,449950.0,4,2.5,2070,7312,1.0,4,7
16852,520000.0,3,1.5,1580,8841,1.5,5,7
16853,546800.0,4,2.25,2170,10000,1.0,3,8
16854,825000.0,4,2.75,2220,11925,1.0,3,7
16855,337000.0,3,1.75,1440,11364,1.0,3,7
16856,333000.0,2,1.0,720,6686,1.0,3,6
16857,380000.0,2,2.0,1120,780,2.0,3,8
16858,280000.0,3,2.5,1970,8426,2.0,3,8
16859,202000.0,3,1.5,1420,9081,1.0,4,6
16860,585000.0,4,2.5,2250,4119,2.0,3,8
16861,435000.0,4,2.0,2630,9663,1.0,4,8
16862,1200000.0,4,3.5,4740,172497,2.0,3,11
16863,364000.0,2,2.25,1280,2574,2.0,3,7
16864,300000.0,3,1.0,1260,8280,1.0,3,6
16865,558000.0,2,1.75,1930,4601,1.0,3,8
16866,199950.0,1,1.5,1048,4800,1.0,3,7
16867,515000.0,3,2.25,1640,8400,1.0,4,8
16868,590000.0,4,2.5,2380,4950,2.0,3,8
16869,813500.0,4,2.0,2530,15520,1.0,5,8
16870,725000.0,4,2.5,2700,25870,2.0,4,8
16871,490000.0,3,2.25,2330,3600,1.5,3,8
16872,277000.0,3,2.25,2160,9612,2.0,3,7
16873,325000.0,4,1.5,1470,70800,1.0,3,7
16874,649800.0,4,2.5,2280,9827,2.0,3,8
16875,425000.0,3,1.0,1280,3200,1.5,3,7
16876,460000.0,2,1.0,850,4650,1.0,3,7
16877,750000.0,3,3.25,4610,81935,2.0,4,9
16878,469000.0,5,2.5,2690,11745,1.0,3,8
16879,566000.0,4,1.75,2440,5000,1.0,3,8
16880,407500.0,3,2.5,1930,10460,2.0,3,8
16881,353500.0,2,1.0,800,8775,1.0,3,6
16882,524000.0,3,2.25,2430,73151,1.0,3,8
16883,264950.0,4,2.5,1990,9656,2.0,3,7
16884,547500.0,3,2.5,2550,10355,2.0,3,9
16885,264500.0,3,2.25,1370,7087,2.0,3,7
16886,507500.0,3,2.0,2020,8118,1.0,3,7
16887,560000.0,3,3.5,1560,2198,2.0,3,8
16888,995000.0,5,4.0,5610,22529,2.0,3,11
16889,835000.0,6,2.0,3560,5120,2.5,3,9
16890,440000.0,3,1.5,2120,6290,1.0,4,8
16891,1015000.0,3,2.5,2920,5629,1.0,5,8
16892,300000.0,2,1.0,1340,7788,1.0,3,7
16893,125000.0,3,1.0,1230,4800,1.5,1,6
16894,986000.0,4,3.5,2840,5900,2.0,3,10
16895,315000.0,4,2.5,2080,5650,1.0,3,7
16896,320000.0,4,2.5,2070,7007,2.0,3,7
16897,972000.0,4,3.25,4010,13797,2.0,3,11
16898,760000.0,3,2.5,2190,10000,1.0,4,7
16899,265000.0,4,3.0,1730,7264,2.0,3,6
16900,355000.0,2,1.0,1250,4558,1.0,3,7
16901,300000.0,3,1.0,1300,20812,1.0,3,6
16902,474950.0,5,2.5,2080,8347,1.0,4,7
16903,470000.0,4,2.0,2180,17180,2.0,4,7
16904,437500.0,3,1.0,1630,16393,1.0,3,7
16905,520000.0,2,1.5,1840,3825,1.0,3,8
16906,237600.0,2,1.0,1370,11584,1.0,4,6
16907,162950.0,2,1.0,950,2784,1.0,4,8
16908,457000.0,3,1.75,1690,6375,1.0,3,8
16909,635000.0,3,2.5,1780,11000,1.0,4,8
16910,735000.0,4,3.0,2840,4120,1.5,4,8
16911,910000.0,2,2.5,2000,5150,2.0,3,9
16912,346500.0,3,3.25,1570,2048,2.0,3,8
16913,655000.0,4,2.5,2370,9517,1.0,3,9
16914,425000.0,3,1.75,1610,144619,1.0,3,7
16915,137000.0,3,1.0,1300,10125,1.0,4,6
16916,557500.0,3,2.5,2620,11056,2.0,3,9
16917,415000.0,4,2.25,3060,48787,2.0,3,8
16918,830000.0,5,2.25,2780,10192,2.0,4,9
16919,949000.0,4,3.0,4270,85643,2.0,3,11
16920,420000.0,3,1.0,1310,3963,1.0,5,7
16921,353000.0,2,1.0,1100,7500,1.0,3,7
16922,560000.0,3,1.75,1480,383328,1.5,3,8
16923,445700.0,3,2.5,1270,1180,3.0,3,8
16924,226000.0,4,1.0,1270,6459,1.5,3,7
16925,358000.0,3,1.0,890,9870,1.0,4,7
16926,501000.0,3,1.75,1480,8667,1.0,5,7
16927,609000.0,4,2.5,3240,23870,1.0,3,9
16928,734950.0,4,3.25,4280,47179,2.0,3,10
16929,725000.0,5,2.5,3210,12000,1.0,4,8
16930,350500.0,3,2.25,1870,7200,1.0,3,7
16931,610000.0,5,2.5,3990,3839,1.0,4,8
16932,605125.0,2,1.0,1160,5029,1.0,3,7
16933,1388000.0,4,2.25,2940,20384,2.0,4,9
16934,550000.0,3,2.25,1850,37264,2.0,3,8
16935,335000.0,2,1.75,1060,1202,2.0,3,7
16936,397000.0,3,2.0,1100,9165,1.0,4,7
16937,240000.0,3,2.0,1190,10299,1.0,3,7
16938,240000.0,3,2.0,1030,11118,1.0,5,7
16939,262500.0,2,1.5,1140,14373,1.0,3,7
16940,440000.0,3,1.5,2260,5300,1.0,3,7
16941,160000.0,3,1.0,1140,3240,1.5,4,6
16942,427000.0,4,1.0,1860,4736,1.5,1,7
16943,920000.0,4,3.5,4080,10666,2.0,3,9
16944,2300000.0,4,2.5,3280,7100,2.0,3,10
16945,480000.0,4,2.5,2870,35757,2.0,4,9
16946,615000.0,4,1.75,2300,11700,1.0,4,9
16947,736500.0,3,2.0,2230,4800,1.5,4,7
16948,542500.0,3,2.5,1920,1649,2.5,3,8
16949,191000.0,2,1.0,700,5000,1.0,5,6
16950,730000.0,4,2.5,2740,11975,2.0,4,8
16951,1225000.0,5,2.25,3440,5000,2.0,5,9
16952,129000.0,1,1.0,650,15364,1.0,4,5
16953,284000.0,3,1.5,1500,10018,1.0,4,7
16954,645000.0,3,2.5,2490,5978,2.0,3,9
16955,218000.0,3,1.5,1330,7600,1.0,4,7
16956,675000.0,4,3.5,3190,6875,2.0,3,8
16957,575000.0,3,2.5,1590,2910,2.0,3,7
16958,225000.0,2,1.0,830,5720,1.0,4,6
16959,626000.0,3,2.25,1810,5107,2.0,3,8
16960,499950.0,4,2.5,2910,20067,2.0,3,9
16961,405000.0,4,1.75,2180,13529,1.0,3,7
16962,152500.0,3,1.0,1090,3523,1.0,4,6
16963,325000.0,4,2.5,2160,6825,2.0,3,8
16964,475300.0,3,1.0,2110,10005,1.0,5,7
16965,485000.0,3,1.75,2180,7318,1.0,4,7
16966,720000.0,3,2.5,2100,2200,2.0,4,7
16967,465000.0,3,1.75,1410,6886,1.0,3,7
16968,489000.0,3,1.5,1020,9072,1.0,3,7
16969,3100000.0,5,5.25,5090,23669,2.0,3,12
16970,288000.0,3,2.25,2090,7500,1.0,4,7
16971,225000.0,3,1.75,1350,9793,1.0,4,7
16972,499000.0,3,1.75,2650,11774,1.0,3,8
16973,632000.0,5,3.0,3520,36558,2.0,4,8
16974,580000.0,3,2.5,2040,4627,2.0,3,8
16975,730000.0,4,1.5,2340,5000,2.0,3,8
16976,325000.0,4,2.25,1770,7799,2.0,3,7
16977,421000.0,3,1.75,1100,8662,1.0,5,7
16978,316000.0,3,2.5,1490,4078,2.0,3,8
16979,415000.0,2,1.0,1460,4200,1.0,4,6
16980,401000.0,3,2.25,1350,2839,2.0,3,7
16981,229950.0,3,0.75,1030,12700,1.0,4,5
16982,539950.0,3,1.75,1820,9875,1.0,4,8
16983,335000.0,3,2.0,1170,5360,1.0,3,6
16984,339000.0,3,2.5,1450,3748,2.0,3,7
16985,414950.0,4,1.75,2200,8545,1.0,4,7
16986,650000.0,4,2.0,1610,8976,1.0,4,8
16987,445000.0,3,2.5,2690,21883,2.0,3,8
16988,295000.0,3,2.25,1850,7800,2.0,3,9
16989,975000.0,4,2.25,2250,3600,2.0,4,9
16990,296500.0,3,1.5,1580,10100,1.0,4,7
16991,440000.0,4,2.75,2030,56192,1.0,3,8
16992,420000.0,5,1.5,1890,10880,1.0,3,7
16993,302000.0,3,2.5,2140,9492,2.0,3,8
16994,350000.0,4,1.75,1770,7336,1.0,4,8
16995,667000.0,3,1.75,3320,478288,1.5,4,8
16996,645000.0,3,2.0,1640,4218,1.0,4,7
16997,430000.0,4,2.75,1820,5400,1.0,4,7
16998,413000.0,4,1.0,1410,6000,1.0,3,7
16999,420000.0,3,1.0,1240,7300,1.0,3,7
17000,495000.0,3,2.25,1780,8050,1.0,4,7
17001,2187730.0,4,4.5,4240,13162,2.0,3,10
17002,965000.0,4,2.5,3570,17411,2.0,3,10
17003,500000.0,4,2.5,1900,5001,1.0,3,8
17004,636100.0,3,1.0,1010,6000,1.5,3,7
17005,720000.0,4,2.5,2870,12648,2.0,4,9
17006,298000.0,3,1.75,1620,12825,1.0,3,8
17007,409000.0,2,1.75,1480,4000,1.0,4,6
17008,370000.0,4,2.5,2650,5706,2.0,3,9
17009,230000.0,5,1.0,1410,9000,1.0,5,7
17010,290000.0,3,2.0,1360,6685,1.0,3,7
17011,420000.0,4,2.25,2930,9840,1.0,4,8
17012,917000.0,4,2.5,3500,10891,2.0,3,10
17013,957000.0,5,3.25,3160,5000,2.0,3,10
17014,482000.0,3,2.25,1710,21485,2.0,3,7
17015,488000.0,3,1.75,2180,14734,2.0,3,9
17016,760369.0,5,2.5,2870,4712,2.0,3,9
17017,170000.0,2,1.0,1500,18540,1.0,3,8
17018,625000.0,3,2.5,2120,10021,1.0,4,8
17019,357000.0,3,1.5,1590,6750,1.0,3,7
17020,583000.0,3,2.25,1830,8276,1.0,3,8
17021,173250.0,3,2.0,1210,9097,1.0,4,7
17022,414050.0,4,2.0,1590,10331,1.5,4,7
17023,400000.0,3,1.75,1050,6150,1.5,4,6
17024,537000.0,3,2.0,1550,27003,1.5,3,8
17025,465000.0,4,2.25,2070,7500,2.0,4,7
17026,425000.0,3,2.25,1740,9682,1.0,5,8
17027,445000.0,4,2.0,1700,21780,1.0,4,6
17028,179950.0,2,1.0,1200,9000,1.0,3,6
17029,275000.0,3,2.5,1710,7230,2.0,3,7
17030,190000.0,4,2.5,1840,13493,2.0,3,7
17031,385000.0,3,1.75,1900,5520,1.0,3,7
17032,303000.0,4,1.0,2300,9583,1.0,3,6
17033,165000.0,3,1.0,970,7503,1.0,4,6
17034,600000.0,2,2.0,1270,5000,1.0,3,6
17035,710000.0,3,2.25,3130,65775,2.0,4,8
17036,875000.0,5,3.25,4230,21455,2.0,3,10
17037,269950.0,3,2.5,1480,9743,2.0,4,7
17038,838000.0,4,2.5,3310,42998,2.0,3,9
17039,670500.0,4,2.0,1590,6750,1.0,3,7
17040,420000.0,4,1.5,1690,9391,1.0,3,7
17041,370000.0,3,1.5,1690,161913,1.0,2,7
17042,360000.0,3,1.75,1500,7200,1.0,3,7
17043,562500.0,4,2.5,2320,8721,2.0,3,8
17044,360500.0,3,2.5,3300,11525,1.0,5,8
17045,389999.0,3,2.25,1445,1471,2.0,3,7
17046,450000.0,4,3.0,1890,13140,1.0,4,7
17047,247500.0,4,2.0,1760,8400,1.0,3,7
17048,208000.0,3,1.0,1050,6240,1.0,5,5
17049,455000.0,3,2.5,1980,7309,2.0,3,7
17050,379400.0,4,1.75,2120,7680,1.0,4,7
17051,190000.0,3,1.5,760,40039,1.0,3,6
17052,326188.0,3,1.0,1300,8800,1.0,3,7
17053,168000.0,2,2.5,1160,2174,2.0,3,7
17054,314000.0,4,2.5,2340,8990,2.0,3,8
17055,630000.0,4,2.75,2710,37277,2.0,3,9
17056,550000.0,3,1.75,1440,8957,1.0,4,7
17057,530000.0,4,2.25,1980,15086,2.0,3,8
17058,637500.0,3,1.75,1680,10685,1.0,4,7
17059,400000.0,3,2.5,1390,2815,2.0,3,8
17060,700000.0,5,2.75,3100,9825,2.0,4,8
17061,272000.0,3,2.5,1680,8512,2.0,3,7
17062,600000.0,4,2.5,2710,6474,2.0,3,8
17063,450600.0,2,1.0,840,7020,1.5,4,7
17064,550000.0,3,2.25,2090,8095,2.0,3,10
17065,225000.0,3,1.0,1120,8407,1.0,5,6
17066,132825.0,3,1.5,1210,5200,1.0,5,6
17067,219950.0,3,1.5,1210,5200,1.0,5,6
17068,580000.0,5,2.0,1940,6000,1.0,5,7
17069,568000.0,3,1.75,1930,213008,1.0,3,7
17070,406000.0,3,1.75,1270,6017,1.0,4,7
17071,469000.0,3,1.75,1680,2400,1.5,3,7
17072,415000.0,3,2.5,2090,6045,2.0,3,8
17073,390000.0,3,1.5,1000,13991,1.0,4,7
17074,251000.0,3,1.75,1350,10125,1.0,3,8
17075,750000.0,3,2.5,3280,6750,2.0,3,9
17076,845000.0,4,2.5,2390,5071,2.0,3,9
17077,350000.0,3,1.5,1860,17640,1.0,4,7
17078,322000.0,3,1.0,1380,5864,1.0,3,7
17079,664500.0,4,2.25,3070,9210,2.0,3,8
17080,988000.0,3,1.75,2190,3800,1.5,4,8
17081,625000.0,2,1.75,1990,4000,1.0,5,7
17082,675000.0,2,1.0,930,36478,1.0,3,6
17083,503000.0,3,1.75,2070,9827,1.0,4,7
17084,431000.0,4,2.25,2170,10500,1.0,4,8
17085,250000.0,3,1.75,1910,10230,1.0,4,7
17086,268500.0,4,2.5,2100,4237,2.0,3,8
17087,1070000.0,6,3.25,3560,21400,2.0,4,9
17088,295000.0,4,2.5,2290,4539,2.0,3,7
17089,780000.0,3,2.25,2130,11782,1.0,4,8
17090,354000.0,3,2.5,2160,15817,2.0,3,8
17091,305000.0,2,1.0,860,7250,1.0,3,6
17092,733000.0,5,2.75,2880,4425,2.0,3,8
17093,640000.0,4,2.75,2100,11894,1.0,4,8
17094,840000.0,4,2.5,2360,9600,1.0,3,8
17095,1475000.0,5,3.25,3680,10300,1.5,4,10
17096,525000.0,3,1.0,1560,8100,1.0,4,8
17097,625000.0,4,2.75,1680,11180,1.0,4,7
17098,350000.0,3,2.0,1380,3600,3.0,3,8
17099,650000.0,4,2.75,2610,4160,3.0,5,8
17100,435000.0,2,1.0,870,4000,1.0,3,7
17101,660000.0,3,1.0,1210,9622,1.0,3,8
17102,350000.0,3,1.0,1150,12877,1.0,4,6
17103,435000.0,3,2.5,3110,6000,1.0,3,8
17104,375900.0,6,1.5,2550,33740,1.0,4,8
17105,272000.0,3,3.0,2430,10500,1.0,4,8
17106,233000.0,3,1.75,1460,7800,1.0,2,7
17107,500000.0,4,1.5,1330,5750,1.5,3,7
17108,540000.0,4,1.75,2040,9322,1.0,3,8
17109,712000.0,3,2.5,2375,4094,2.0,3,9
17110,425000.0,4,2.5,2480,4504,2.0,3,7
17111,242000.0,3,1.75,1580,6099,1.0,5,7
17112,515000.0,5,3.25,2740,9629,1.0,5,7
17113,415000.0,4,1.75,1920,7700,2.0,4,7
17114,375000.0,3,2.75,2200,9600,1.0,4,8
17115,182500.0,3,1.0,910,7194,1.0,4,7
17116,310000.0,3,1.5,1860,10379,1.0,3,7
17117,360000.0,3,1.75,1510,6000,1.0,3,7
17118,889000.0,4,3.5,3920,9555,2.0,3,9
17119,450500.0,2,1.0,1330,3698,1.0,3,7
17120,342000.0,4,2.25,1964,3541,2.0,3,9
17121,413000.0,3,2.0,1520,3451,1.0,3,8
17122,960000.0,5,4.0,3720,15200,2.0,3,10
17123,180000.0,2,1.0,770,9370,1.0,3,7
17124,770000.0,4,2.5,3210,14910,2.0,3,10
17125,224400.0,3,1.75,1070,7200,1.0,3,7
17126,280000.0,3,1.5,1430,8861,1.0,3,7
17127,500000.0,3,2.5,1670,2575,2.0,3,8
17128,153000.0,2,1.0,710,9000,1.0,5,6
17129,385000.0,3,2.25,1920,4833,1.0,4,7
17130,325000.0,2,1.0,750,5534,1.0,3,7
17131,315000.0,4,3.0,2210,4191,2.0,3,7
17132,294999.0,4,2.5,1660,9760,2.0,3,7
17133,175000.0,3,1.75,1910,17003,1.5,4,8
17134,299000.0,3,1.75,1910,17003,1.5,4,8
17135,146000.0,2,1.0,780,9750,1.0,3,6
17136,290000.0,3,2.25,1650,10336,1.0,3,7
17137,1776000.0,3,3.25,3230,7800,2.0,3,10
17138,367500.0,2,1.0,810,4800,1.0,3,6
17139,535000.0,4,2.5,2750,15099,2.0,3,8
17140,334999.0,3,2.5,1650,13816,2.0,3,7
17141,655000.0,3,1.75,1960,5520,1.0,4,7
17142,1298000.0,4,3.5,2790,10125,1.5,5,8
17143,480000.0,4,2.25,2230,11200,1.0,4,7
17144,465000.0,3,1.5,1280,4720,1.0,4,7
17145,297950.0,3,2.0,1240,10800,1.0,3,7
17146,590000.0,3,2.0,1860,3600,1.5,3,7
17147,805000.0,4,2.75,2410,6000,1.0,5,8
17148,204250.0,3,2.25,1960,7708,1.0,4,7
17149,500000.0,3,2.25,1710,4561,2.0,4,8
17150,490000.0,4,2.5,3480,12696,1.0,4,9
17151,2500000.0,4,3.75,3480,14850,1.0,3,9
17152,750000.0,3,2.5,2960,69351,2.0,4,9
17153,405000.0,4,2.5,2670,20894,2.0,3,9
17154,209995.0,2,1.0,700,7303,1.0,5,5
17155,680000.0,4,2.5,2830,8399,2.0,3,9
17156,355000.0,3,1.75,1120,7740,1.0,4,6
17157,280000.0,2,1.0,1310,6600,1.0,3,6
17158,385000.0,3,2.25,1710,11500,1.0,3,7
17159,505000.0,4,2.75,2200,9778,1.0,4,8
17160,429900.0,4,3.25,3310,8897,2.0,3,9
17161,560000.0,4,2.5,2280,9874,2.0,3,9
17162,231000.0,3,2.0,1640,4875,1.0,4,7
17163,135000.0,2,1.0,750,5217,1.0,4,6
17164,800000.0,4,3.0,3520,4895,1.0,3,8
17165,420000.0,3,2.5,2720,8622,2.0,3,8
17166,360000.0,3,1.0,1660,9600,1.0,3,7
17167,642000.0,4,2.5,2560,8780,2.0,3,9
17168,379950.0,3,2.0,1080,5077,1.0,3,7
17169,745000.0,3,1.75,2050,11041,1.5,5,9
17170,630000.0,4,2.0,2670,3240,1.5,4,9
17171,250000.0,3,2.5,1730,7200,2.0,4,7
17172,275000.0,3,1.0,990,9798,1.0,3,7
17173,435000.0,6,3.0,3560,4290,1.0,4,7
17174,175000.0,2,1.0,700,8174,1.0,3,5
17175,560000.0,4,1.75,1880,3880,1.5,4,7
17176,325000.0,4,2.25,1870,9680,1.0,4,7
17177,1185000.0,3,2.75,2500,5568,2.0,5,9
17178,399950.0,3,2.5,2570,10431,2.0,3,9
17179,752000.0,4,2.5,2940,10382,2.0,4,9
17180,1200000.0,4,3.5,3930,43560,2.0,3,10
17181,400000.0,4,1.5,2150,11026,1.0,4,7
17182,240000.0,3,2.0,1330,6000,1.0,4,7
17183,640000.0,5,2.5,3220,4759,2.0,3,8
17184,564450.0,3,2.5,2710,6174,2.0,3,9
17185,300000.0,3,1.5,1630,82764,1.0,4,6
17186,286000.0,3,2.5,1680,4226,2.0,3,8
17187,531800.0,3,2.5,1930,5344,2.0,3,7
17188,502000.0,4,2.25,2140,10943,1.0,3,7
17189,993500.0,4,2.25,4070,23321,2.0,4,10
17190,450000.0,3,1.0,1350,10000,1.0,4,7
17191,997950.0,4,3.5,4270,117176,2.0,3,9
17192,526000.0,3,1.0,1320,5250,1.5,5,7
17193,335000.0,3,1.75,2100,8298,1.0,4,7
17194,187250.0,2,1.0,710,14700,1.0,5,6
17195,735000.0,3,2.25,2350,6000,1.0,5,7
17196,425000.0,3,1.0,1180,8400,1.0,3,7
17197,110000.0,3,1.0,1250,53143,1.0,5,6
17198,305000.0,3,2.0,1490,7697,1.0,3,7
17199,212000.0,3,1.0,1000,9450,1.0,3,6
17200,1380000.0,5,4.25,4050,18827,1.0,4,10
17201,298950.0,5,2.25,2300,11505,1.0,3,8
17202,525000.0,3,1.75,1330,8136,1.0,4,7
17203,707000.0,4,3.25,3200,7081,2.0,3,9
17204,695000.0,3,2.75,2590,12063,2.0,3,10
17205,796500.0,3,2.75,2590,12063,2.0,3,10
17206,420000.0,4,2.5,2030,8100,1.0,3,7
17207,625000.0,5,2.5,2700,21208,1.0,4,8
17208,620000.0,3,1.75,1670,9900,1.0,4,8
17209,1450000.0,5,2.75,3090,19865,1.0,4,9
17210,549950.0,5,2.5,2650,54380,2.0,3,9
17211,275000.0,4,2.0,1440,10920,1.0,3,5
17212,705000.0,3,2.5,2820,7200,1.0,3,9
17213,197000.0,3,1.75,1690,7735,1.0,4,7
17214,265000.0,3,1.75,1420,8126,1.0,3,8
17215,297000.0,4,1.75,1790,5341,1.0,4,7
17216,207500.0,3,1.75,1320,12528,1.0,4,7
17217,410000.0,3,2.5,1509,1418,3.0,3,8
17218,268000.0,3,2.0,1610,8416,1.0,3,7
17219,330000.0,4,1.75,1550,50094,1.0,4,6
17220,417500.0,3,1.0,1160,7491,1.0,4,6
17221,760000.0,4,2.25,2500,8500,2.0,4,8
17222,499000.0,3,2.5,1540,1326,3.0,3,8
17223,620000.0,4,2.5,1910,7683,2.0,3,8
17224,315000.0,3,2.5,2340,6837,2.0,3,7
17225,624950.0,3,2.5,2060,4730,2.0,4,8
17226,525000.0,3,2.25,1960,12350,1.0,4,7
17227,300000.0,2,1.5,1150,3927,2.0,3,7
17228,299900.0,4,2.75,2330,7200,1.0,4,8
17229,299000.0,3,2.5,2210,10119,1.0,4,7
17230,1880000.0,4,2.75,3260,19542,1.0,4,10
17231,265000.0,4,1.75,1900,10588,1.0,5,6
17232,280000.0,2,1.75,1610,158558,1.5,2,6
17233,124740.0,3,1.0,1340,15600,1.0,4,6
17234,1085000.0,3,2.75,3170,34850,1.0,5,9
17235,1970000.0,8,3.5,4440,6480,2.0,5,10
17236,219000.0,4,1.0,1370,5339,1.5,4,6
17237,569950.0,5,1.0,1420,6250,1.5,4,8
17238,212500.0,2,2.0,1030,21712,1.0,4,6
17239,680000.0,3,2.25,1820,8316,1.0,5,7
17240,1457000.0,4,1.5,2650,6900,2.0,4,9
17241,300000.0,3,1.0,910,7700,1.0,4,7
17242,629950.0,3,2.5,1680,1683,2.0,3,9
17243,349900.0,2,1.75,1550,9230,1.0,3,6
17244,690000.0,4,2.5,2780,6235,2.0,3,8
17245,1454000.0,5,4.0,4070,11334,2.0,3,10
17246,1288000.0,3,2.5,3240,12625,2.0,3,11
17247,696000.0,4,3.5,3650,38546,2.0,3,9
17248,650000.0,3,2.25,2180,60112,2.0,3,8
17249,640000.0,3,3.5,2480,10800,2.0,3,8
17250,499950.0,5,2.5,3180,23809,1.0,3,9
17251,490000.0,4,2.5,3630,8387,2.0,3,10
17252,685000.0,5,2.5,3160,5635,2.0,3,9
17253,387500.0,4,1.0,1370,7140,2.0,3,6
17254,401750.0,2,1.5,1070,1236,2.0,3,8
17255,254950.0,4,2.0,2180,8800,1.0,5,7
17256,500000.0,4,2.25,2420,36680,2.0,4,8
17257,856500.0,4,2.5,3290,8147,2.0,3,10
17258,552000.0,3,1.0,1430,5000,1.0,4,6
17259,506500.0,4,2.5,1890,7200,1.0,4,7
17260,500000.0,3,2.25,1760,4539,2.0,3,8
17261,280000.0,4,2.75,2230,10160,1.0,3,7
17262,308000.0,3,1.75,1630,11475,1.0,4,7
17263,613500.0,3,2.5,2350,7035,2.0,3,8
17264,255000.0,3,1.75,1550,9720,1.0,3,7
17265,545000.0,3,2.5,3550,136343,2.0,3,10
17266,620000.0,4,2.5,2720,34498,1.0,5,7
17267,450000.0,3,1.75,1740,6800,1.5,4,7
17268,279000.0,4,1.75,1840,7275,1.0,3,7
17269,625000.0,3,2.5,2010,3200,2.0,3,9
17270,274950.0,3,1.75,1670,7415,1.0,3,7
17271,423000.0,3,1.75,1820,6038,1.0,4,7
17272,350000.0,2,1.0,720,5820,1.0,5,6
17273,305000.0,4,1.75,2370,10140,1.0,3,7
17274,368000.0,3,1.75,2120,11340,1.0,4,7
17275,232000.0,3,1.75,1290,6604,1.0,3,7
17276,250000.0,4,3.0,1800,2500,2.0,3,7
17277,220000.0,3,1.75,1230,8917,1.0,4,7
17278,435000.0,3,2.0,1380,2500,1.0,3,7
17279,350000.0,2,1.0,740,7680,1.0,4,6
17280,206325.0,5,2.5,1720,10202,1.5,3,7
17281,339000.0,5,2.5,1720,10202,1.5,3,7
17282,399000.0,4,2.5,2100,7355,1.0,5,7
17283,529000.0,2,1.0,1210,7667,1.0,3,6
17284,640000.0,4,2.5,2210,7722,2.0,3,9
17285,735000.0,4,2.5,2470,2550,3.0,3,8
17286,378000.0,5,2.5,2760,8015,1.0,4,8
17287,775000.0,3,2.0,2540,7200,1.5,4,8
17288,2250000.0,3,4.25,5150,7800,2.5,3,11
17289,1350000.0,4,4.5,3420,7440,3.0,3,9
17290,380000.0,4,2.5,2270,11500,1.0,3,8
17291,624900.0,4,2.5,2270,11500,1.0,3,8
17292,379770.0,3,2.5,1470,1779,2.0,3,8
17293,340000.0,3,1.75,1280,16200,1.0,3,8
17294,515500.0,4,2.75,2830,8126,2.0,3,8
17295,600000.0,4,2.25,1970,7125,1.5,3,7
17296,400000.0,1,1.0,1390,60984,1.0,3,6
17297,364000.0,4,1.0,1020,11383,1.5,5,6
17298,440000.0,4,2.5,2250,7526,2.0,3,8
17299,285000.0,2,1.0,800,6240,1.0,3,6
17300,669000.0,3,1.0,1560,4500,1.5,5,7
17301,475000.0,4,2.0,2100,13468,1.0,5,7
17302,747000.0,2,1.0,990,4000,1.0,4,7
17303,317000.0,3,1.5,1060,5750,1.0,2,7
17304,390000.0,2,1.0,1270,8164,1.0,4,6
17305,1070000.0,4,2.5,2740,5000,2.0,3,9
17306,1205000.0,4,2.75,2470,5500,1.0,3,9
17307,580000.0,3,1.75,1970,5100,1.0,3,7
17308,518000.0,4,2.5,2070,10244,1.0,3,8
17309,147500.0,3,1.75,1010,6552,1.0,3,7
17310,555000.0,4,2.25,2220,8125,1.0,4,8
17311,427500.0,2,2.0,1090,934,3.0,3,8
17312,1735000.0,3,2.5,4310,32093,1.5,5,10
17313,265950.0,3,2.5,1490,3840,2.0,3,7
17314,247500.0,2,1.0,700,6046,1.0,3,6
17315,244000.0,4,1.0,1450,8960,1.0,3,6
17316,578550.0,3,2.5,2120,6602,2.0,4,8
17317,451000.0,4,2.5,1670,3315,2.0,3,7
